ch_name,mal_id,mal_title,img_url,mal_year
電波女與青春男,9379,Denpa Onna to Seishun Otoko,https://myanimelist.net/images/anime/1799/114806.jpg,2011
Another,11111,Another,https://myanimelist.net/images/anime/4/75509.jpg,2012
直笛與書包,11491,Recorder to Randoseru Do♪,https://myanimelist.net/images/anime/13/33003.jpg,2012
偶像大師,10278,The iDOLM@STER,https://myanimelist.net/images/anime/1682/142758.jpg,2011
戰姬絕唱 SYMPHOGEAR,11751,Senki Zesshou Symphogear,https://myanimelist.net/images/anime/11/75580.jpg,2012
偽物語,11597,Nisemonogatari,https://myanimelist.net/images/anime/1044/103654.jpg,2012
刀語,6594,Katanagatari,https://myanimelist.net/images/anime/1112/119225.jpg,2010
魔法少女奈葉 StrikerS,1915,Mahou Shoujo Lyrical Nanoha StrikerS,https://myanimelist.net/images/anime/3/14190.jpg,2007
魔法少女奈葉 A's,77,Mahou Shoujo Lyrical Nanoha A's,https://myanimelist.net/images/anime/4/6767.jpg,2005
少女革命,440,Shoujo Kakumei Utena,https://myanimelist.net/images/anime/1078/95285.jpg,1997
英國戀物語 艾瑪,345,Eikoku Koi Monogatari Emma,https://myanimelist.net/images/anime/5/80117.jpg,2005
舞-乙HiME,99,Mai-Otome,https://myanimelist.net/images/anime/2/46897.jpg,2005
舞-HiME,98,Mai-HiME,https://myanimelist.net/images/anime/13/7226.jpg,2004
萬花筒之星,427,Kaleido Star,https://myanimelist.net/images/anime/1230/98847.jpg,2003
銀河天使,383,Galaxy Angel,https://myanimelist.net/images/anime/4/6075.jpg,2001
驚爆危機,71,Full Metal Panic!,https://myanimelist.net/images/anime/2/75259.jpg,2002
瑪莉亞†狂熱 ALIVE,9712,Maria†Holic Alive,https://myanimelist.net/images/anime/6/78775.jpg,2011
瀨戶的花嫁,2104,Seto no Hanayome,https://myanimelist.net/images/anime/1573/146854.jpg,2007
楚楚可憐超能少女組,4038,Zettai Karen Children,https://myanimelist.net/images/anime/5/75581.jpg,2008
神的記事本,10568,Kamisama no Memochou,https://myanimelist.net/images/anime/13/75202.jpg,2011
魔法少女奈葉,76,Mahou Shoujo Lyrical Nanoha,https://myanimelist.net/images/anime/1052/136283.jpg,2004
幸運☆星,1887,Lucky☆Star,https://myanimelist.net/images/anime/1561/115660.jpg,2007
闇影詩章,40506,Shadowverse,https://myanimelist.net/images/anime/1003/106498.jpg,2020
聖劍傳說 Legend of Mana - The Teardrop Crystal -,49304,Seiken Densetsu: Legend of Mana - The Teardrop Crystal,https://myanimelist.net/images/anime/1637/123397.jpg,2022
魯邦三世 THE FIRST,40082,Lupin III: The First,https://myanimelist.net/images/anime/1572/108506.jpg,2019
史上最強大魔王轉生為村民 A,48415,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",https://myanimelist.net/images/anime/1904/120095.jpg,2022
出包王女 第二季,9181,Motto To LOVE-Ru,https://myanimelist.net/images/anime/4/59875.jpg,2010
寶可夢超級願望,9107,Pokemon Best Wishes!,https://myanimelist.net/images/anime/7/26135.jpg,2010
荒川爆笑團 2,9074,Arakawa Under the Bridge x Bridge,https://myanimelist.net/images/anime/1851/98621.jpg,2010
薄櫻鬼 碧血錄,9065,Hakuouki: Hekketsuroku,https://myanimelist.net/images/anime/12/71797.jpg,2010
STAR DRIVER,8934,Star Driver: Kagayaki no Takuto,https://myanimelist.net/images/anime/4/25953.jpg,2010
信蜂 REVERSE,8311,Tegamibachi Reverse,https://myanimelist.net/images/anime/4/26472.jpg,2010
世紀末超自然學院,6974,Seikimatsu Occult Gakuin,https://myanimelist.net/images/anime/5/75257.jpg,2010
天降之物 f,8407,Sora no Otoshimono Forte,https://myanimelist.net/images/anime/11/50309.jpg,2010
強襲魔女 2,6381,Strike Witches 2,https://myanimelist.net/images/anime/13/25477.jpg,2010
戰國 BASARA 貳,6634,Sengoku Basara Ni,https://myanimelist.net/images/anime/6/80999.jpg,2010
瞬光的夜襲,6973,Senkou no Night Raid,https://myanimelist.net/images/anime/7/24229.jpg,2010
王牌投手-振臂高揮～夏季大會篇～,7720,Ookiku Furikabutte: Natsu no Taikai-hen,https://myanimelist.net/images/anime/10/18671.jpg,2010
一騎當千 XTREME XECUTOR,7580,Ikkitousen: Xtreme Xecutor,https://myanimelist.net/images/anime/2/18209.jpg,2010
祝福的鐘聲,6979,Shukufuku no Campanella,https://myanimelist.net/images/anime/3/75556.jpg,2010
HEROMAN,4334,Heroman,https://myanimelist.net/images/anime/10/23841.jpg,2010
百花繚亂 SAMURAI GIRLS,8277,Hyakka Ryouran: Samurai Girls,https://myanimelist.net/images/anime/9/27705.jpg,2010
偵探歌劇 少女福爾摩斯,7768,Tantei Opera Milky Holmes,https://myanimelist.net/images/anime/10/26676.jpg,2010
聖誕之吻 SS,8676,Amagami SS,https://myanimelist.net/images/anime/10/78699.jpg,2010
魔法禁書目錄 Ⅱ,8937,Toaru Majutsu no Index II,https://myanimelist.net/images/anime/9/75612.jpg,2010
超級機器人大戰 OG -The Inspector-,9241,Super Robot Taisen OG: The Inspector,https://myanimelist.net/images/anime/11/44239.jpg,2010
菜鳥鍊金術師開店營業中,49849,Shinmai Renkinjutsushi no Tenpo Keiei,https://myanimelist.net/images/anime/1963/128728.jpg,2022
轉生就是劍,49891,Tensei shitara Ken deshita,https://myanimelist.net/images/anime/1191/127909.jpg,2022
魯邦三世 PART6,49040,Lupin III: Part 6,https://myanimelist.net/images/anime/1976/118542.jpg,2021
幕末替身傳說,51371,Bucchigire!,https://myanimelist.net/images/anime/1729/141091.jpg,2022
異世界藥局,49438,Isekai Yakkyoku,https://myanimelist.net/images/anime/1120/124644.jpg,2022
轉生賢者的異世界生活～取得第二職業，成為世界最強～,47163,"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",https://myanimelist.net/images/anime/1563/148868.jpg,2022
女性向遊戲世界對路人角色很不友好,50461,Otome Game Sekai wa Mob ni Kibishii Sekai desu,https://myanimelist.net/images/anime/1161/121462.jpg,2022
處刑少女的生存之道,47162,Shokei Shoujo no Virgin Road,https://myanimelist.net/images/anime/1423/122029.jpg,2022
魔法使黎明期,48842,Mahoutsukai Reimeiki,https://myanimelist.net/images/anime/1093/121114.jpg,2022
鍵等 第二季,50685,Kaginado Season 2,https://myanimelist.net/images/anime/1452/123859.jpg,2022
雷頓不可思議偵探社：卡特莉的解謎事件簿,37023,Layton Mystery Tanteisha: Katri no Nazotoki File,https://myanimelist.net/images/anime/1115/90222.jpg,2018
Re:CREATORS,34561,Re:Creators,https://myanimelist.net/images/anime/11/85469.jpg,2017
秘密內幕-女警的反擊,49519,Hakozume: Kouban Joshi no Gyakushuu,https://myanimelist.net/images/anime/1302/119917.jpg,2022
怪人開發部的黑井津小姐,49385,Kaijin Kaihatsu-bu no Kuroitsu-san,https://myanimelist.net/images/anime/1975/121513.jpg,2022
國王排名,40834,Ousama Ranking,https://myanimelist.net/images/anime/1347/117616.jpg,2021
食鏽末世錄,48414,Sabikui Bisco,https://myanimelist.net/images/anime/1446/118840.jpg,2022
自稱賢者弟子的賢者,42072,Kenja no Deshi wo Nanoru Kenja,https://myanimelist.net/images/anime/1583/119223.jpg,2022
鍵等,48775,Kaginado,https://myanimelist.net/images/anime/1558/118634.jpg,2021
絕對無敵 雷神王,1897,Zettai Muteki Raijin-Oh,https://myanimelist.net/images/anime/1152/91073.jpg,1991
聖劍使的禁咒詠唱,22663,Seiken Tsukai no World Break,https://myanimelist.net/images/anime/7/71769.jpg,2015
心靈偵探八雲,7662,Shinrei Tantei Yakumo,https://myanimelist.net/images/anime/13/35829.jpg,2010
鶺鴒女神～Pure Engagement～,5277,Sekirei: Pure Engagement,https://myanimelist.net/images/anime/10/75178.jpg,2010
黑執事 II,6707,Kuroshitsuji II,https://myanimelist.net/images/anime/4/50499.jpg,2010
BURN THE WITCH 龍與魔女,41468,Burn the Witch,https://myanimelist.net/images/anime/1993/108967.jpg,2020
銃皇無盡的法夫納,24873,Juuou Mujin no Fafnir,https://myanimelist.net/images/anime/11/69085.jpg,2015
Hina Logic,34834,Hina Logi: From Luck & Logic,https://myanimelist.net/images/anime/11/86576.jpg,2017
精靈使的劍舞,22877,Seireitsukai no Blade Dance,https://myanimelist.net/images/anime/7/63031.jpg,2014
沙漠大冒險,53882,Sand Land,https://myanimelist.net/images/anime/1834/136339.jpg,2023
重力異想世界,33697,Gravity Daze The Animation: Ouverture,https://myanimelist.net/images/anime/1061/98002.jpg,2016
機動戰士鋼彈 UC,6336,Kidou Senshi Gundam Unicorn,https://myanimelist.net/images/anime/12/50459.jpg,2010
劇場版 機動戰士鋼彈 00 -A wakening of the Trailblazer-,6288,Kidou Senshi Gundam 00 Movie: A Wakening of the Trailblazer,https://myanimelist.net/images/anime/1828/117867.jpg,2010
鋼之鍊金術師 香巴拉的征服者 劇場版,430,Fullmetal Alchemist: The Conqueror of Shamballa,https://myanimelist.net/images/anime/1707/94039.jpg,2005
吸血喵,10197,Nyanpire The Animation,https://myanimelist.net/images/anime/11/46147.jpg,2011
妄想學生會 OAD 妄想學生會歸來,10119,Seitokai Yakuindomo OVA,https://myanimelist.net/images/anime/1631/111781.jpg,2011
未來日記,10620,Mirai Nikki (TV),https://myanimelist.net/images/anime/13/33465.jpg,2011
TIGER×DRAGON! 便當的秘訣,23701,Toradora! Recap,https://myanimelist.net/images/anime/2/77024.jpg,2009
萬花筒之星～蕾拉‧漢米頓物語～,429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,https://myanimelist.net/images/anime/7/28863.jpg,2005
楚楚可憐超能少女組 中學生篇 OVA,7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,https://myanimelist.net/images/anime/9/25283.jpg,2010
BLACK★ROCK SHOOTER OVA,11285,Black★Rock Shooter (TV),https://myanimelist.net/images/anime/5/53909.jpg,2012
MURDER PRINCESS,1696,Murder Princess,https://myanimelist.net/images/anime/5/19558.jpg,2007
舞-乙HiME ０～S.ifr～,3268,Mai-Otome 0: S.ifr,https://myanimelist.net/images/anime/4/12403.jpg,2008
少女革命 思春期默示錄,441,Shoujo Kakumei Utena: Adolescence Mokushiroku,https://myanimelist.net/images/anime/1268/107516.jpg,1999
數碼寶貝大匯戰,8624,Digimon Xros Wars,https://myanimelist.net/images/anime/7/24495.jpg,2010
SD 鋼彈三國傳 Brave Battle Warriors,8287,SD Gundam Sangokuden Brave Battle Warriors,https://myanimelist.net/images/anime/6/21471.jpg,2010
將凋逝的音樂盒,9213,Kowarekake no Orgel,https://myanimelist.net/images/anime/2/25552.jpg,2009
鋼鐵人,6875,Iron Man,https://myanimelist.net/images/anime/13/26227.jpg,2010
魔法禁書目錄外傳 科學超電磁砲 OVA,9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desu kara,https://myanimelist.net/images/anime/1134/98125.jpg,2010
Fate/stay night - 無限劍製,6922,Fate/stay night Movie: Unlimited Blade Works,https://myanimelist.net/images/anime/1889/95111.jpg,2010
